2host04,1.0,0.03333423309258974
2host03,1.0,0.0
2host02,1.0,0.03333334046296296
2host01,1.0,0.03333335472222222
host04,1.0,0.0333333975
host03,1.0,0.0
host02,1.0,0.0333333975
host01,1.0,0.0
2host04,2.0,0.03333475925925213
2host03,2.0,0.0
2host02,2.0,0.03333336185185185
2host01,2.0,0.03333336898148148
host04,2.0,0.0333333975
host03,2.0,0.0
host02,2.0,0.0333333975
host01,2.0,0.0
2host04,3.0,0.0333356946666467
2host03,3.0,0.0
2host02,3.0,0.03333339037035896
2host01,3.0,0.033333368981474355
host04,3.0,0.03333336898147578
host03,3.0,0.0
host02,3.0,0.03333336898147578
host01,3.0,0.0
2host04,4.0,0.03333511574073361
2host03,4.0,0.0
2host02,4.0,0.033333368981474355
2host01,4.0,0.033333368981474355
host04,4.0,0.03333334759258974
host03,4.0,0.0
host02,4.0,0.03333334759258974
host01,4.0,0.0
2host04,5.0,0.0333340462962963
2host03,5.0,0.0
2host02,5.0,0.0
2host01,5.0,0.0
host04,5.0,0.03333334759258974
host03,5.0,0.0
host02,5.0,0.03333334759258974
host01,5.0,0.0
2host04,6.0,0.0
2host03,6.0,0.0
2host02,6.0,0.03333334759258974
2host01,6.0,0.0
host04,6.0,0.03333334046296153
host03,6.0,0.0
host02,6.0,0.03333334046296153
host01,6.0,0.0
2host04,7.0,0.03333373401851424
2host03,7.0,0.0
2host02,7.0,0.0
2host01,7.0,0.03333334759258974
host04,7.0,0.033333376111102556
host03,7.0,0.0
host02,7.0,0.033333376111102556
host01,7.0,0.0
2host04,8.0,0.03333475925924643
2host03,8.0,0.0
2host02,8.0,0.0
2host01,8.0,0.0
host04,8.0,0.03333336185184615
host03,8.0,0.0
host02,8.0,0.03333336185184615
host01,8.0,0.0
2host04,9.0,0.03333475925922932
2host03,9.0,0.0
2host02,9.0,0.03333339322220939
2host01,9.0,0.03333334759258974
host04,9.0,0.03333335472221795
host03,9.0,0.0
host02,9.0,0.03333335472221795
host01,9.0,0.0
2host04,10.0,0.033335796858008054
2host03,10.0,0.0
2host02,10.0,0.033333391917487167
2host01,10.0,0.033333368981474355
host04,10.0,0.03333334759258974
host03,10.0,0.0
host02,10.0,0.03333334759258974
host01,10.0,0.0
2host04,11.0,0.03333368981481481
2host03,11.0,0.0
2host02,11.0,0.03333334046296153
2host01,11.0,0.033333368981474355
host04,11.0,0.03333334046296153
host03,11.0,0.0
host02,11.0,0.03333334046296153
host01,11.0,0.0
2host04,12.0,0.03333368981480911
2host03,12.0,0.0
2host02,12.0,0.03333334046296153
2host01,12.0,0.033333368981474355
host04,12.0,0.03333334046296153
host03,12.0,0.0
host02,12.0,0.03333334046296153
host01,12.0,0.0
2host04,13.0,0.03333430438887891
2host03,13.0,0.0
2host02,13.0,0.03333334046296153
2host01,13.0,0.03333336185184615
host04,13.0,0.03333335472221795
host03,13.0,0.0
host02,13.0,0.03333335472221795
host01,13.0,0.0
2host04,14.0,0.033333788203698
2host03,14.0,0.0
2host02,14.0,0.03333335472221795
2host01,14.0,0.03333334046296153
host04,14.0,0.03333334046296153
host03,14.0,0.0
host02,14.0,0.03333334046296153
host01,14.0,0.0
2host04,15.0,0.03333373401851281
2host03,15.0,0.0
2host02,15.0,0.0
2host01,15.0,0.03333334759258974
host04,15.0,0.03333334759258974
host03,15.0,0.0
host02,15.0,0.03333334759258974
host01,15.0,0.0
2host04,16.0,0.03333400209258689
2host03,16.0,0.0
2host02,16.0,0.03333334759258974
2host01,16.0,0.03333334046296153
host04,16.0,0.03333334046296153
host03,16.0,0.0
host02,16.0,0.03333334046296153
host01,16.0,0.0
2host04,17.0,0.03333404629629202
2host03,17.0,0.0
2host02,17.0,0.03333334759259259
2host01,17.0,0.03333334759259259
host04,17.0,0.03333334759259259
host03,17.0,0.0
host02,17.0,0.03333334759259259
host01,17.0,0.0
2host04,18.0,0.03333409049999287
2host03,18.0,0.0
2host02,18.0,0.03333334759259259
2host01,18.0,0.03333335472222222
host04,18.0,0.03333336185185185
host03,18.0,0.0
host02,18.0,0.03333336185185185
host01,18.0,0.0
2host04,19.0,0.033334002092588313
2host03,19.0,0.0
2host02,19.0,0.03333335472222222
2host01,19.0,0.03333334046296296
host04,19.0,0.0
host03,19.0,0.0
host02,19.0,0.0
host01,19.0,0.0
2host04,20.0,0.0
2host03,20.0,0.0
2host02,20.0,0.0
2host01,20.0,0.0
host04,20.0,0.0
host03,20.0,0.0
host02,20.0,0.0
host01,20.0,0.0
2host04,30.0,0.0
2host03,30.0,0.0
2host02,30.0,0.3333334046296296
2host01,30.0,0.3333334046296296
host04,30.0,0.0
host03,30.0,0.3333334046296296
host02,30.0,0.0
host01,30.0,0.3333334046296296
2host04,100.0,0.0
2host03,100.0,0.0
2host02,100.0,2.3333338324074075
2host01,100.0,2.3333338324074075
host04,100.0,0.0
host03,100.0,2.3333338324074075
host02,100.0,0.0
host01,100.0,2.3333338324074075
2host04,101.0,0.0333344469814715
2host03,101.0,0.0
2host02,101.0,0.03333334759259259
2host01,101.0,0.03333336185185185
host04,101.0,0.03333338324074074
host03,101.0,0.0
host02,101.0,0.03333338324074074
host01,101.0,0.0
2host04,102.0,0.033334320074074074
2host03,102.0,0.0
2host02,102.0,0.03333334759259259
2host01,102.0,0.0
host04,102.0,0.0
host03,102.0,0.0
host02,102.0,0.0
host01,102.0,0.0
