2host04,1.0,2.1033333266666667E-5
2host03,1.0,0.0
2host02,1.0,1.6666666666666665E-7
2host01,1.0,5.0E-7
host04,1.0,1.5E-6
host03,1.0,0.0
host02,1.0,1.5E-6
host01,1.0,0.0
2host04,2.0,3.333333316666667E-5
2host03,2.0,0.0
2host02,2.0,6.666666666666666E-7
2host01,2.0,8.333333333333333E-7
host04,2.0,1.5E-6
host03,2.0,0.0
host02,2.0,1.5E-6
host01,2.0,0.0
2host04,3.0,5.519999953333333E-5
2host03,3.0,0.0
2host02,3.0,1.3333330666666667E-6
2host01,3.0,8.333331666666667E-7
host04,3.0,8.333332E-7
host03,3.0,0.0
host02,3.0,8.333332E-7
host01,3.0,0.0
2host04,4.0,4.16666665E-5
2host03,4.0,0.0
2host02,4.0,8.333331666666667E-7
2host01,4.0,8.333331666666667E-7
host04,4.0,3.333332666666667E-7
host03,4.0,0.0
host02,4.0,3.333332666666667E-7
host01,4.0,0.0
2host04,5.0,1.6666666666666667E-5
2host03,5.0,0.0
2host02,5.0,0.0
2host01,5.0,0.0
host04,5.0,3.333332666666667E-7
host03,5.0,0.0
host02,5.0,3.333332666666667E-7
host01,5.0,0.0
2host04,6.0,0.0
2host03,6.0,0.0
2host02,6.0,3.333332666666667E-7
2host01,6.0,0.0
host04,6.0,1.6666663333333334E-7
host03,6.0,0.0
host02,6.0,1.6666663333333334E-7
host01,6.0,0.0
2host04,7.0,9.366666566666666E-6
2host03,7.0,0.0
2host02,7.0,0.0
2host01,7.0,3.333332666666667E-7
host04,7.0,9.999998E-7
host03,7.0,0.0
host02,7.0,9.999998E-7
host01,7.0,0.0
2host04,8.0,3.3333333033333333E-5
2host03,8.0,0.0
2host02,8.0,0.0
2host01,8.0,0.0
host04,8.0,6.666665333333333E-7
host03,8.0,0.0
host02,8.0,6.666665333333333E-7
host01,8.0,0.0
2host04,9.0,3.3333332633333334E-5
2host03,9.0,0.0
2host02,9.0,1.3999997E-6
2host01,9.0,3.333332666666667E-7
host04,9.0,4.999999E-7
host03,9.0,0.0
host02,9.0,4.999999E-7
host01,9.0,0.0
2host04,10.0,5.7588888500000005E-5
2host03,10.0,0.0
2host02,10.0,1.3694997E-6
2host01,10.0,8.333331666666667E-7
host04,10.0,3.333332666666667E-7
host03,10.0,0.0
host02,10.0,3.333332666666667E-7
host01,10.0,0.0
2host04,11.0,8.333333333333334E-6
2host03,11.0,0.0
2host02,11.0,1.6666663333333334E-7
2host01,11.0,8.333331666666667E-7
host04,11.0,1.6666663333333334E-7
host03,11.0,0.0
host02,11.0,1.6666663333333334E-7
host01,11.0,0.0
2host04,12.0,8.3333332E-6
2host03,12.0,0.0
2host02,12.0,1.6666663333333334E-7
2host01,12.0,8.333331666666667E-7
host04,12.0,1.6666663333333334E-7
host03,12.0,0.0
host02,12.0,1.6666663333333334E-7
host01,12.0,0.0
2host04,13.0,2.2699999766666668E-5
2host03,13.0,0.0
2host02,13.0,1.6666663333333334E-7
2host01,13.0,6.666665333333333E-7
host04,13.0,4.999999E-7
host03,13.0,0.0
host02,13.0,4.999999E-7
host01,13.0,0.0
2host04,14.0,1.0633333199999999E-5
2host03,14.0,0.0
2host02,14.0,4.999999E-7
2host01,14.0,1.6666663333333334E-7
host04,14.0,1.6666663333333334E-7
host03,14.0,0.0
host02,14.0,1.6666663333333334E-7
host01,14.0,0.0
2host04,15.0,9.366666533333333E-6
2host03,15.0,0.0
2host02,15.0,0.0
2host01,15.0,3.333332666666667E-7
host04,15.0,3.333332666666667E-7
host03,15.0,0.0
host02,15.0,3.333332666666667E-7
host01,15.0,0.0
2host04,16.0,1.56333332E-5
2host03,16.0,0.0
2host02,16.0,3.333332666666667E-7
2host01,16.0,1.6666663333333334E-7
host04,16.0,1.6666663333333334E-7
host03,16.0,0.0
host02,16.0,1.6666663333333334E-7
host01,16.0,0.0
2host04,17.0,1.6666666566666666E-5
2host03,17.0,0.0
2host02,17.0,3.333333333333333E-7
2host01,17.0,3.333333333333333E-7
host04,17.0,3.333333333333333E-7
host03,17.0,0.0
host02,17.0,3.333333333333333E-7
host01,17.0,0.0
2host04,18.0,1.769999983333333E-5
2host03,18.0,0.0
2host02,18.0,3.333333333333333E-7
2host01,18.0,5.0E-7
host04,18.0,6.666666666666666E-7
host03,18.0,0.0
host02,18.0,6.666666666666666E-7
host01,18.0,0.0
2host04,19.0,1.5633333233333333E-5
2host03,19.0,0.0
2host02,19.0,5.0E-7
2host01,19.0,1.6666666666666665E-7
host04,19.0,0.0
host03,19.0,0.0
host02,19.0,0.0
host01,19.0,0.0
2host04,20.0,0.0
2host03,20.0,0.0
2host02,20.0,0.0
2host01,20.0,0.0
host04,20.0,0.0
host03,20.0,0.0
host02,20.0,0.0
host01,20.0,0.0
2host04,30.0,0.0
2host03,30.0,0.0
2host02,30.0,1.6666666666666665E-7
2host01,30.0,1.6666666666666665E-7
host04,30.0,0.0
host03,30.0,1.6666666666666665E-7
host02,30.0,0.0
host01,30.0,1.6666666666666665E-7
2host04,100.0,0.0
2host03,100.0,0.0
2host02,100.0,1.6666666666666665E-7
2host01,100.0,1.6666666666666665E-7
host04,100.0,0.0
host03,100.0,1.6666666666666665E-7
host02,100.0,0.0
host01,100.0,1.6666666666666665E-7
2host04,101.0,2.60333331E-5
2host03,101.0,0.0
2host02,101.0,3.333333333333333E-7
2host01,101.0,6.666666666666666E-7
host04,101.0,1.1666666666666668E-6
host03,101.0,0.0
host02,101.0,1.1666666666666668E-6
host01,101.0,0.0
2host04,102.0,2.3066666666666667E-5
2host03,102.0,0.0
2host02,102.0,3.333333333333333E-7
2host01,102.0,0.0
host04,102.0,0.0
host03,102.0,0.0
host02,102.0,0.0
host01,102.0,0.0
